Month	MajorText	MinorText	Borough	CrimeCount	Population
201404	Violence Against The Person	Assault With Injury	Kensington and Chelsea	57	155800
201404	Violence Against The Person	Other Violence	Kensington and Chelsea	6	155800
201404	Criminal Damage	Criminal Damage To Dwelling	Kensington and Chelsea	15	155800
201404	Robbery	Business Property	Kensington and Chelsea	3	155800
201404	Theft & Handling	Handling Stolen Goods	Kensington and Chelsea	4	155800
201404	Robbery	Personal Property	Kensington and Chelsea	32	155800
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Kensington and Chelsea	60	155800
201404	Theft & Handling	Theft From Motor Vehicle	Kensington and Chelsea	103	155800
201404	Theft & Handling	Other Theft Person	Kensington and Chelsea	70	155800
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Kensington and Chelsea	11	155800
201404	Violence Against The Person	Offensive Weapon	Kensington and Chelsea	1	155800
201404	Violence Against The Person	Harassment	Kensington and Chelsea	103	155800
201404	Burglary	Burglary In A Dwelling	Kensington and Chelsea	99	155800
201404	Fraud & Forgery	Other Fraud & Forgery	Kensington and Chelsea	3	155800
201404	Theft & Handling	Other Theft Person	Kingston upon Thames	17	170900
201404	Drugs	Drug Trafficking	Kingston upon Thames	3	170900
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Kingston upon Thames	18	170900
201404	Theft & Handling	Other Theft	Kingston upon Thames	109	170900
201404	Theft & Handling	Theft From Shops	Kingston upon Thames	81	170900
201404	Burglary	Burglary In A Dwelling	Kingston upon Thames	43	170900
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Kingston upon Thames	34	170900
201404	Burglary	Burglary In Other Buildings	Kingston upon Thames	47	170900
201404	Robbery	Personal Property	Kingston upon Thames	8	170900
201404	Criminal Damage	Other Criminal Damage	Kingston upon Thames	24	170900
201404	Drugs	Possession Of Drugs	Kingston upon Thames	51	170900
201404	Robbery	Business Property	Kingston upon Thames	1	170900
201404	Sexual Offences	Rape	Kingston upon Thames	4	170900
201404	Violence Against The Person	Offensive Weapon	Kingston upon Thames	6	170900
201404	Violence Against The Person	Harassment	Kingston upon Thames	43	170900
201404	Other Notifiable Offences	Other Notifiable	Kingston upon Thames	10	170900
201404	Theft & Handling	Theft From Motor Vehicle	Kingston upon Thames	45	170900
201404	Violence Against The Person	Other Violence	Kingston upon Thames	4	170900
201404	Other Notifiable Offences	Going Equipped	Kingston upon Thames	2	170900
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Kingston upon Thames	7	170900
201404	Violence Against The Person	Common Assault	Kingston upon Thames	48	170900
201404	Violence Against The Person	Assault With Injury	Kingston upon Thames	33	170900
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Kingston upon Thames	36	170900
201404	Sexual Offences	Other Sexual	Kingston upon Thames	10	170900
201404	Criminal Damage	Criminal Damage To Other Building	Kingston upon Thames	6	170900
201404	Criminal Damage	Criminal Damage To Dwelling	Kingston upon Thames	11	170900
201404	Violence Against The Person	Wounding/GBH	Kingston upon Thames	20	170900
201404	Violence Against The Person	Murder	Kingston upon Thames	3	170900
201404	Violence Against The Person	Common Assault	Lambeth	153	322000
201404	Theft & Handling	Other Theft Person	Lambeth	246	322000
201404	Violence Against The Person	Wounding/GBH	Lambeth	81	322000
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Lambeth	71	322000
201404	Sexual Offences	Other Sexual	Lambeth	25	322000
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Lambeth	45	322000
201404	Violence Against The Person	Other Violence	Lambeth	26	322000
201404	Theft & Handling	Theft From Motor Vehicle	Lambeth	131	322000
201404	Drugs	Possession Of Drugs	Lambeth	228	322000
201404	Sexual Offences	Rape	Lambeth	18	322000
201404	Theft & Handling	Other Theft	Lambeth	407	322000
201404	Violence Against The Person	Harassment	Lambeth	178	322000
201404	Violence Against The Person	Offensive Weapon	Lambeth	27	322000
201404	Burglary	Burglary In A Dwelling	Lambeth	123	322000
201404	Theft & Handling	Handling Stolen Goods	Lambeth	8	322000
201404	Fraud & Forgery	Other Fraud & Forgery	Lambeth	2	322000
201404	Other Notifiable Offences	Other Notifiable	Lambeth	41	322000
201404	Theft & Handling	Theft From Shops	Lambeth	91	322000
201404	Criminal Damage	Criminal Damage To Dwelling	Lambeth	62	322000
201404	Robbery	Business Property	Lambeth	11	322000
201404	Burglary	Burglary In Other Buildings	Lambeth	105	322000
201404	Robbery	Personal Property	Lambeth	97	322000
201404	Violence Against The Person	Assault With Injury	Lambeth	172	322000
201404	Other Notifiable Offences	Going Equipped	Lambeth	3	322000
201404	Criminal Damage	Other Criminal Damage	Lambeth	58	322000
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Lambeth	27	322000
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Lambeth	94	322000
201404	Drugs	Drug Trafficking	Lambeth	11	322000
201404	Drugs	Other Drugs	Lambeth	5	322000
201404	Criminal Damage	Criminal Damage To Other Building	Lambeth	24	322000
201404	Theft & Handling	Other Theft Person	Lewisham	48	294000
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Lewisham	69	294000
201404	Theft & Handling	Theft From Shops	Lewisham	102	294000
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Lewisham	56	294000
201404	Criminal Damage	Other Criminal Damage	Lewisham	40	294000
201404	Burglary	Burglary In Other Buildings	Lewisham	62	294000
201404	Theft & Handling	Other Theft	Lewisham	244	294000
201404	Other Notifiable Offences	Other Notifiable	Lewisham	31	294000
201404	Drugs	Possession Of Drugs	Lewisham	89	294000
201404	Violence Against The Person	Offensive Weapon	Lewisham	12	294000
201404	Violence Against The Person	Other Violence	Lewisham	26	294000
201404	Sexual Offences	Other Sexual	Lewisham	26	294000
201404	Violence Against The Person	Common Assault	Lewisham	138	294000
201404	Robbery	Personal Property	Lewisham	52	294000
201404	Robbery	Business Property	Lewisham	5	294000
201404	Criminal Damage	Criminal Damage To Other Building	Lewisham	18	294000
201404	Violence Against The Person	Wounding/GBH	Lewisham	50	294000
201404	Drugs	Other Drugs	Lewisham	1	294000
201404	Violence Against The Person	Assault With Injury	Lewisham	118	294000
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Lewisham	36	294000
201404	Other Notifiable Offences	Going Equipped	Lewisham	1	294000
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Lewisham	12	294000
201404	Theft & Handling	Handling Stolen Goods	Lewisham	5	294000
201404	Violence Against The Person	Harassment	Lewisham	167	294000
201404	Sexual Offences	Rape	Lewisham	10	294000
201404	Theft & Handling	Theft From Motor Vehicle	Lewisham	116	294000
201404	Criminal Damage	Criminal Damage To Dwelling	Lewisham	50	294000
201404	Fraud & Forgery	Other Fraud & Forgery	Lewisham	7	294000
201404	Drugs	Drug Trafficking	Lewisham	12	294000
201404	Burglary	Burglary In A Dwelling	Lewisham	153	294000
201404	Drugs	Possession Of Drugs	Merton	38	208500
201404	Sexual Offences	Other Sexual	Merton	6	208500
201404	Theft & Handling	Handling Stolen Goods	Merton	3	208500
201404	Theft & Handling	Other Theft	Merton	123	208500
201404	Theft & Handling	Theft From Motor Vehicle	Merton	77	208500
201404	Violence Against The Person	Offensive Weapon	Merton	4	208500
201404	Other Notifiable Offences	Other Notifiable	Merton	12	208500
201404	Violence Against The Person	Other Violence	Merton	14	208500
201404	Drugs	Drug Trafficking	Merton	7	208500
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Merton	42	208500
201404	Burglary	Burglary In A Dwelling	Merton	62	208500
201404	Criminal Damage	Other Criminal Damage	Merton	23	208500
201404	Criminal Damage	Criminal Damage To Dwelling	Merton	26	208500
201404	Criminal Damage	Criminal Damage To Other Building	Merton	13	208500
201404	Theft & Handling	Other Theft Person	Merton	20	208500
201404	Theft & Handling	Theft From Shops	Merton	51	208500
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Merton	26	208500
201404	Sexual Offences	Rape	Merton	9	208500
201404	Violence Against The Person	Harassment	Merton	66	208500
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Merton	24	208500
201404	Robbery	Business Property	Merton	2	208500
201404	Violence Against The Person	Wounding/GBH	Merton	26	208500
201404	Other Notifiable Offences	Going Equipped	Merton	1	208500
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Merton	15	208500
201404	Violence Against The Person	Common Assault	Merton	66	208500
201404	Violence Against The Person	Assault With Injury	Merton	58	208500
201404	Robbery	Personal Property	Merton	17	208500
201404	Burglary	Burglary In Other Buildings	Merton	48	208500
201404	Theft & Handling	Other Theft	Newham	328	332700
201404	Drugs	Possession Of Drugs	Newham	134	332700
201404	Sexual Offences	Other Sexual	Newham	30	332700
201404	Violence Against The Person	Other Violence	Newham	28	332700
201404	Theft & Handling	Theft From Shops	Newham	132	332700
201404	Fraud & Forgery	Other Fraud & Forgery	Newham	5	332700
201404	Other Notifiable Offences	Other Notifiable	Newham	41	332700
201404	Theft & Handling	Other Theft Person	Newham	108	332700
201404	Burglary	Burglary In Other Buildings	Newham	71	332700
201404	Violence Against The Person	Offensive Weapon	Newham	15	332700
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Newham	107	332700
201404	Criminal Damage	Other Criminal Damage	Newham	55	332700
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Newham	28	332700
201404	Theft & Handling	Theft From Motor Vehicle	Newham	214	332700
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Newham	68	332700
201404	Sexual Offences	Rape	Newham	12	332700
201404	Drugs	Other Drugs	Newham	2	332700
201404	Criminal Damage	Criminal Damage To Other Building	Newham	21	332700
201404	Violence Against The Person	Harassment	Newham	160	332700
201404	Drugs	Drug Trafficking	Newham	14	332700
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Newham	35	332700
201404	Theft & Handling	Handling Stolen Goods	Newham	9	332700
201404	Burglary	Burglary In A Dwelling	Newham	139	332700
201404	Violence Against The Person	Wounding/GBH	Newham	82	332700
201404	Robbery	Business Property	Newham	5	332700
201404	Criminal Damage	Criminal Damage To Dwelling	Newham	57	332700
201404	Violence Against The Person	Common Assault	Newham	171	332700
201404	Robbery	Personal Property	Newham	111	332700
201404	Violence Against The Person	Assault With Injury	Newham	130	332700
201404	Other Notifiable Offences	Going Equipped	Newham	2	332700
201404	Drugs	Other Drugs	Redbridge	2	297500
201404	Criminal Damage	Criminal Damage To Other Building	Redbridge	8	297500
201404	Drugs	Drug Trafficking	Redbridge	8	297500
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Redbridge	72	297500
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Redbridge	56	297500
201404	Robbery	Business Property	Redbridge	7	297500
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Redbridge	13	297500
201404	Burglary	Burglary In A Dwelling	Redbridge	102	297500
201404	Other Notifiable Offences	Going Equipped	Redbridge	1	297500
201404	Violence Against The Person	Wounding/GBH	Redbridge	47	297500
201404	Violence Against The Person	Common Assault	Redbridge	120	297500
201404	Criminal Damage	Criminal Damage To Dwelling	Redbridge	33	297500
201404	Violence Against The Person	Harassment	Redbridge	144	297500
201404	Sexual Offences	Rape	Redbridge	8	297500
201404	Robbery	Personal Property	Redbridge	64	297500
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Redbridge	22	297500
201404	Violence Against The Person	Assault With Injury	Redbridge	101	297500
201404	Violence Against The Person	Other Violence	Redbridge	23	297500
201404	Sexual Offences	Other Sexual	Redbridge	16	297500
201404	Drugs	Possession Of Drugs	Redbridge	126	297500
201404	Fraud & Forgery	Other Fraud & Forgery	Redbridge	5	297500
201404	Violence Against The Person	Offensive Weapon	Redbridge	9	297500
201404	Theft & Handling	Theft From Motor Vehicle	Redbridge	105	297500
201404	Theft & Handling	Handling Stolen Goods	Redbridge	4	297500
201404	Theft & Handling	Other Theft Person	Redbridge	35	297500
201404	Criminal Damage	Other Criminal Damage	Redbridge	26	297500
201404	Theft & Handling	Theft From Shops	Redbridge	88	297500
201404	Burglary	Burglary In Other Buildings	Redbridge	48	297500
201404	Theft & Handling	Other Theft	Redbridge	218	297500
201404	Other Notifiable Offences	Other Notifiable	Redbridge	32	297500
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Richmond upon Thames	41	196200
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Richmond upon Thames	50	196200
201404	Burglary	Burglary In Other Buildings	Richmond upon Thames	76	196200
201404	Other Notifiable Offences	Other Notifiable	Richmond upon Thames	11	196200
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Richmond upon Thames	13	196200
201404	Criminal Damage	Criminal Damage To Other Building	Richmond upon Thames	14	196200
201404	Other Notifiable Offences	Going Equipped	Richmond upon Thames	1	196200
201404	Violence Against The Person	Harassment	Richmond upon Thames	61	196200
201404	Robbery	Business Property	Richmond upon Thames	1	196200
201404	Fraud & Forgery	Other Fraud & Forgery	Richmond upon Thames	1	196200
201404	Theft & Handling	Theft From Shops	Richmond upon Thames	44	196200
201404	Drugs	Drug Trafficking	Richmond upon Thames	1	196200
201404	Theft & Handling	Other Theft Person	Richmond upon Thames	10	196200
201404	Robbery	Personal Property	Richmond upon Thames	12	196200
201404	Violence Against The Person	Assault With Injury	Richmond upon Thames	49	196200
201404	Drugs	Possession Of Drugs	Richmond upon Thames	34	196200
201404	Theft & Handling	Handling Stolen Goods	Richmond upon Thames	3	196200
201404	Sexual Offences	Other Sexual	Richmond upon Thames	7	196200
201404	Violence Against The Person	Common Assault	Richmond upon Thames	49	196200
201404	Burglary	Burglary In A Dwelling	Richmond upon Thames	68	196200
201404	Sexual Offences	Rape	Richmond upon Thames	3	196200
201404	Criminal Damage	Criminal Damage To Dwelling	Richmond upon Thames	14	196200
201404	Theft & Handling	Theft From Motor Vehicle	Richmond upon Thames	72	196200
201404	Criminal Damage	Other Criminal Damage	Richmond upon Thames	22	196200
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Richmond upon Thames	35	196200
201404	Violence Against The Person	Offensive Weapon	Richmond upon Thames	6	196200
201404	Violence Against The Person	Other Violence	Richmond upon Thames	7	196200
201404	Theft & Handling	Other Theft	Richmond upon Thames	120	196200
201404	Violence Against The Person	Murder	Richmond upon Thames	1	196200
201404	Violence Against The Person	Wounding/GBH	Richmond upon Thames	20	196200
201404	Robbery	Personal Property	Southwark	81	306700
201404	Violence Against The Person	Assault With Injury	Southwark	145	306700
201404	Criminal Damage	Criminal Damage To Dwelling	Southwark	65	306700
201404	Violence Against The Person	Common Assault	Southwark	156	306700
201404	Robbery	Business Property	Southwark	8	306700
201404	Violence Against The Person	Wounding/GBH	Southwark	89	306700
201404	Drugs	Possession Of Drugs	Southwark	236	306700
201404	Violence Against The Person	Harassment	Southwark	142	306700
201404	Sexual Offences	Rape	Southwark	19	306700
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Southwark	64	306700
201404	Theft & Handling	Handling Stolen Goods	Southwark	7	306700
201404	Criminal Damage	Criminal Damage To Other Building	Southwark	27	306700
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Southwark	33	306700
201404	Burglary	Burglary In A Dwelling	Southwark	123	306700
201404	Drugs	Other Drugs	Southwark	1	306700
201404	Theft & Handling	Theft From Motor Vehicle	Southwark	153	306700
201404	Drugs	Drug Trafficking	Southwark	13	306700
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Southwark	67	306700
201404	Criminal Damage	Other Criminal Damage	Southwark	51	306700
201404	Theft & Handling	Other Theft Person	Southwark	101	306700
201404	Burglary	Burglary In Other Buildings	Southwark	86	306700
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Southwark	98	306700
201404	Violence Against The Person	Offensive Weapon	Southwark	17	306700
201404	Fraud & Forgery	Other Fraud & Forgery	Southwark	2	306700
201404	Theft & Handling	Theft From Shops	Southwark	94	306700
201404	Violence Against The Person	Other Violence	Southwark	21	306700
201404	Sexual Offences	Other Sexual	Southwark	27	306700
201404	Theft & Handling	Other Theft	Southwark	329	306700
201404	Other Notifiable Offences	Other Notifiable	Southwark	40	306700
201404	Burglary	Burglary In A Dwelling	Sutton	71	201200
201404	Theft & Handling	Other Theft	Sutton	105	201200
201404	Criminal Damage	Other Criminal Damage	Sutton	29	201200
201404	Theft & Handling	Theft From Motor Vehicle	Sutton	65	201200
201404	Other Notifiable Offences	Other Notifiable	Sutton	13	201200
201404	Violence Against The Person	Other Violence	Sutton	10	201200
201404	Violence Against The Person	Common Assault	Sutton	68	201200
201404	Violence Against The Person	Offensive Weapon	Sutton	3	201200
201404	Violence Against The Person	Wounding/GBH	Sutton	31	201200
201404	Sexual Offences	Other Sexual	Sutton	9	201200
201404	Drugs	Possession Of Drugs	Sutton	21	201200
201404	Violence Against The Person	Assault With Injury	Sutton	59	201200
201404	Burglary	Burglary In Other Buildings	Sutton	37	201200
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Sutton	12	201200
201404	Drugs	Drug Trafficking	Sutton	3	201200
201404	Criminal Damage	Criminal Damage To Other Building	Sutton	12	201200
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Sutton	3	201200
201404	Robbery	Personal Property	Sutton	11	201200
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Sutton	53	201200
201404	Theft & Handling	Other Theft Person	Sutton	12	201200
201404	Theft & Handling	Theft From Shops	Sutton	67	201200
201404	Criminal Damage	Criminal Damage To Dwelling	Sutton	20	201200
201404	Sexual Offences	Rape	Sutton	6	201200
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Sutton	20	201200
201404	Violence Against The Person	Harassment	Sutton	57	201200
201404	Violence Against The Person	Assault With Injury	Tower Hamlets	115	287200
201404	Burglary	Burglary In Other Buildings	Tower Hamlets	109	287200
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Tower Hamlets	28	287200
201404	Robbery	Personal Property	Tower Hamlets	61	287200
201404	Violence Against The Person	Harassment	Tower Hamlets	151	287200
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Tower Hamlets	120	287200
201404	Theft & Handling	Other Theft Person	Tower Hamlets	134	287200
201404	Theft & Handling	Handling Stolen Goods	Tower Hamlets	2	287200
201404	Burglary	Burglary In A Dwelling	Tower Hamlets	67	287200
201404	Robbery	Business Property	Tower Hamlets	9	287200
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Tower Hamlets	77	287200
201404	Drugs	Drug Trafficking	Tower Hamlets	14	287200
201404	Criminal Damage	Other Criminal Damage	Tower Hamlets	44	287200
201404	Criminal Damage	Criminal Damage To Dwelling	Tower Hamlets	57	287200
201404	Theft & Handling	Theft From Shops	Tower Hamlets	68	287200
201404	Criminal Damage	Criminal Damage To Other Building	Tower Hamlets	35	287200
201404	Violence Against The Person	Wounding/GBH	Tower Hamlets	70	287200
201404	Violence Against The Person	Common Assault	Tower Hamlets	175	287200
201404	Drugs	Possession Of Drugs	Tower Hamlets	154	287200
201404	Sexual Offences	Rape	Tower Hamlets	12	287200
201404	Violence Against The Person	Offensive Weapon	Tower Hamlets	9	287200
201404	Other Notifiable Offences	Other Notifiable	Tower Hamlets	48	287200
201404	Violence Against The Person	Other Violence	Tower Hamlets	20	287200
201404	Theft & Handling	Other Theft	Tower Hamlets	285	287200
201404	Sexual Offences	Other Sexual	Tower Hamlets	21	287200
201404	Theft & Handling	Theft From Motor Vehicle	Tower Hamlets	95	287200
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Tower Hamlets	56	287200
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Waltham Forest	30	274100
201404	Robbery	Personal Property	Waltham Forest	51	274100
201404	Violence Against The Person	Wounding/GBH	Waltham Forest	57	274100
201404	Criminal Damage	Criminal Damage To Other Building	Waltham Forest	10	274100
201404	Theft & Handling	Other Theft Person	Waltham Forest	54	274100
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Waltham Forest	15	274100
201404	Sexual Offences	Rape	Waltham Forest	11	274100
201404	Criminal Damage	Criminal Damage To Dwelling	Waltham Forest	30	274100
201404	Drugs	Drug Trafficking	Waltham Forest	11	274100
201404	Burglary	Burglary In A Dwelling	Waltham Forest	141	274100
201404	Robbery	Business Property	Waltham Forest	2	274100
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Waltham Forest	72	274100
201404	Violence Against The Person	Harassment	Waltham Forest	141	274100
201404	Violence Against The Person	Assault With Injury	Waltham Forest	125	274100
201404	Other Notifiable Offences	Going Equipped	Waltham Forest	1	274100
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Waltham Forest	49	274100
201404	Theft & Handling	Handling Stolen Goods	Waltham Forest	3	274100
201404	Other Notifiable Offences	Other Notifiable	Waltham Forest	26	274100
201404	Drugs	Possession Of Drugs	Waltham Forest	127	274100
201404	Theft & Handling	Theft From Shops	Waltham Forest	84	274100
201404	Criminal Damage	Other Criminal Damage	Waltham Forest	41	274100
201404	Theft & Handling	Theft From Motor Vehicle	Waltham Forest	120	274100
201404	Burglary	Burglary In Other Buildings	Waltham Forest	63	274100
201404	Sexual Offences	Other Sexual	Waltham Forest	28	274100
201404	Violence Against The Person	Common Assault	Waltham Forest	119	274100
201404	Theft & Handling	Other Theft	Waltham Forest	260	274100
201404	Violence Against The Person	Other Violence	Waltham Forest	18	274100
201404	Violence Against The Person	Offensive Weapon	Waltham Forest	13	274100
201404	Other Notifiable Offences	Other Notifiable	Wandsworth	28	318000
201404	Criminal Damage	Criminal Damage To Other Building	Wandsworth	11	318000
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Wandsworth	65	318000
201404	Theft & Handling	Other Theft Person	Wandsworth	41	318000
201404	Drugs	Drug Trafficking	Wandsworth	77	318000
201404	Burglary	Burglary In A Dwelling	Wandsworth	101	318000
201404	Theft & Handling	Theft From Shops	Wandsworth	111	318000
201404	Theft & Handling	Other Theft	Wandsworth	241	318000
201404	Violence Against The Person	Assault With Injury	Wandsworth	90	318000
201404	Theft & Handling	Handling Stolen Goods	Wandsworth	6	318000
201404	Drugs	Possession Of Drugs	Wandsworth	75	318000
201404	Robbery	Personal Property	Wandsworth	36	318000
201404	Burglary	Burglary In Other Buildings	Wandsworth	99	318000
201404	Criminal Damage	Other Criminal Damage	Wandsworth	28	318000
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Wandsworth	31	318000
201404	Fraud & Forgery	Other Fraud & Forgery	Wandsworth	5	318000
201404	Violence Against The Person	Harassment	Wandsworth	94	318000
201404	Sexual Offences	Rape	Wandsworth	12	318000
201404	Criminal Damage	Criminal Damage To Dwelling	Wandsworth	32	318000
201404	Violence Against The Person	Common Assault	Wandsworth	106	318000
201404	Other Notifiable Offences	Going Equipped	Wandsworth	1	318000
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Wandsworth	68	318000
201404	Violence Against The Person	Other Violence	Wandsworth	17	318000
201404	Theft & Handling	Theft From Motor Vehicle	Wandsworth	142	318000
201404	Sexual Offences	Other Sexual	Wandsworth	17	318000
201404	Robbery	Business Property	Wandsworth	4	318000
201404	Violence Against The Person	Offensive Weapon	Wandsworth	5	318000
201404	Violence Against The Person	Wounding/GBH	Wandsworth	43	318000
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Wandsworth	64	318000
201404	Violence Against The Person	Murder	Wandsworth	1	318000
201404	Violence Against The Person	Other Violence	Westminster	28	235000
201404	Violence Against The Person	Common Assault	Westminster	165	235000
201404	Drugs	Possession Of Drugs	Westminster	259	235000
201404	Theft & Handling	Other Theft Person	Westminster	391	235000
201404	Other Notifiable Offences	Other Notifiable	Westminster	65	235000
201404	Burglary	Burglary In Other Buildings	Westminster	176	235000
201404	Violence Against The Person	Offensive Weapon	Westminster	13	235000
201404	Theft & Handling	Other Theft	Westminster	1051	235000
201404	Sexual Offences	Rape	Westminster	23	235000
201404	Theft & Handling	Theft/Taking Of Motor Vehicle	Westminster	58	235000
201404	Criminal Damage	Other Criminal Damage	Westminster	52	235000
201404	Theft & Handling	Theft From Shops	Westminster	333	235000
201404	Criminal Damage	Criminal Damage To Motor Vehicle	Westminster	60	235000
201404	Sexual Offences	Other Sexual	Westminster	39	235000
201404	Criminal Damage	Criminal Damage To Dwelling	Westminster	22	235000
201404	Theft & Handling	Motor Vehicle Interference & Tampering	Westminster	38	235000
201404	Violence Against The Person	Assault With Injury	Westminster	166	235000
201404	Theft & Handling	Theft/Taking Of Pedal Cycle	Westminster	129	235000
201404	Other Notifiable Offences	Going Equipped	Westminster	8	235000
201404	Robbery	Personal Property	Westminster	165	235000
201404	Theft & Handling	Theft From Motor Vehicle	Westminster	169	235000
201404	Criminal Damage	Criminal Damage To Other Building	Westminster	37	235000
201404	Drugs	Drug Trafficking	Westminster	12	235000
201404	Robbery	Business Property	Westminster	9	235000
201404	Fraud & Forgery	Other Fraud & Forgery	Westminster	9	235000
201404	Burglary	Burglary In A Dwelling	Westminster	119	235000
201404	Theft & Handling	Handling Stolen Goods	Westminster	7	235000
201404	Violence Against The Person	Harassment	Westminster	148	235000
201404	Violence Against The Person	Wounding/GBH	Westminster	86	235000
201405	Sexual Offences	Other Sexual	Barking and Dagenham	19	203200
201405	Violence Against The Person	Wounding/GBH	Barking and Dagenham	45	203200
201405	Violence Against The Person	Common Assault	Barking and Dagenham	86	203200
201405	Drugs	Possession Of Drugs	Barking and Dagenham	124	203200
201405	Violence Against The Person	Murder	Barking and Dagenham	1	203200
201405	Violence Against The Person	Offensive Weapon	Barking and Dagenham	3	203200
201405	Criminal Damage	Criminal Damage To Other Building	Barking and Dagenham	13	203200
201405	Criminal Damage	Other Criminal Damage	Barking and Dagenham	37	203200
201405	Theft & Handling	Other Theft	Barking and Dagenham	190	203200
201405	Burglary	Burglary In Other Buildings	Barking and Dagenham	48	203200
201405	Theft & Handling	Other Theft Person	Barking and Dagenham	21	203200
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Barking and Dagenham	63	203200
201405	Fraud & Forgery	Other Fraud & Forgery	Barking and Dagenham	3	203200
201405	Robbery	Business Property	Barking and Dagenham	2	203200
201405	Theft & Handling	Theft From Shops	Barking and Dagenham	52	203200
201405	Criminal Damage	Criminal Damage To Dwelling	Barking and Dagenham	30	203200
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Barking and Dagenham	21	203200
201405	Theft & Handling	Handling Stolen Goods	Barking and Dagenham	4	203200
201405	Other Notifiable Offences	Other Notifiable	Barking and Dagenham	22	203200
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Barking and Dagenham	16	203200
201405	Criminal Damage	Criminal Damage To Motor Vehicle	Barking and Dagenham	56	203200
201405	Violence Against The Person	Harassment	Barking and Dagenham	82	203200
201405	Drugs	Other Drugs	Barking and Dagenham	1	203200
201405	Burglary	Burglary In A Dwelling	Barking and Dagenham	90	203200
201405	Sexual Offences	Rape	Barking and Dagenham	14	203200
201405	Drugs	Drug Trafficking	Barking and Dagenham	9	203200
201405	Violence Against The Person	Other Violence	Barking and Dagenham	17	203200
201405	Other Notifiable Offences	Going Equipped	Barking and Dagenham	1	203200
201405	Theft & Handling	Theft From Motor Vehicle	Barking and Dagenham	108	203200
201405	Violence Against The Person	Assault With Injury	Barking and Dagenham	114	203200
201405	Robbery	Personal Property	Barking and Dagenham	30	203200
201405	Violence Against The Person	Common Assault	Barnet	142	380800
201405	Drugs	Other Drugs	Barnet	2	380800
201405	Theft & Handling	Theft/Taking Of Pedal Cycle	Barnet	15	380800
201405	Theft & Handling	Theft/Taking Of Motor Vehicle	Barnet	57	380800
201405	Violence Against The Person	Assault With Injury	Barnet	111	380800
201405	Drugs	Drug Trafficking	Barnet	4	380800
201405	Theft & Handling	Other Theft Person	Barnet	59	380800
201405	Burglary	Burglary In Other Buildings	Barnet	97	380800
201405	Other Notifiable Offences	Other Notifiable	Barnet	30	380800
201405	Theft & Handling	Motor Vehicle Interference & Tampering	Barnet	50	380800
